Dates,Price
2017-05-09,74.1999
2017-05-10,74.7825
2017-05-11,74.5507
2017-05-12,74.3463
2017-05-15,74.7049
2017-05-16,74.9367
2017-05-17,72.0788
2017-05-18,71.8166
2017-05-19,72.515
2017-05-22,72.4482
2017-05-23,73.352
2017-05-24,73.3138
2017-05-25,73.0024
2017-05-26,73.0102
2017-05-30,71.7634
2017-05-31,70.2652
2017-06-01,71.0424
2017-06-02,70.6857
2017-06-05,70.8144
2017-06-06,70.9588
2017-06-07,71.7723
2017-06-08,72.6594
2017-06-09,74.3787
2017-06-12,74.3974
2017-06-13,74.6469
2017-06-14,74.4917
2017-06-15,74.0457
2017-06-16,73.7156
2017-06-19,75.3307
2017-06-20,74.8611
2017-06-21,74.5182
2017-06-22,74.4308
2017-06-23,74.2952
2017-06-26,74.6194
2017-06-27,75.314
2017-06-28,76.8279
2017-06-29,77.9647
2017-06-30,78.1778
2017-07-03,79.7694
2017-07-05,80.57
2017-07-06,80.3107
2017-07-07,80.7154
2017-07-10,80.1456
2017-07-11,79.8392
2017-07-12,79.5621
2017-07-13,80.068
2017-07-14,79.3391
2017-07-17,78.6003
2017-07-18,78.3242
2017-07-19,78.4352
2017-07-20,78.4352
2017-07-21,78.1709
2017-07-24,78.506
2017-07-25,79.8116
2017-07-26,79.063
2017-07-27,78.7368
2017-07-28,78.506
2017-07-31,78.953
2017-08-01,80.011
2017-08-02,80.0778
2017-08-03,79.5523
2017-08-04,80.5524
2017-08-07,80.8628
2017-08-08,80.57
2017-08-09,80.4404
2017-08-10,79.288
2017-08-11,78.6258
2017-08-14,79.5454
2017-08-15,79.7517
2017-08-16,79.2006
2017-08-17,77.9637
2017-08-18,78.0383
2017-08-21,77.944
2017-08-22,78.7467
2017-08-23,78.839
2017-08-24,78.7093
2017-08-25,79.0296
2017-08-28,78.7811
2017-08-29,78.3488
2017-08-30,78.5305
2017-08-31,78.1709
2017-09-01,78.8665
2017-09-05,76.9831
2017-09-06,77.4989
2017-09-07,76.1413
2017-09-08,76.0439
2017-09-11,77.2209
2017-09-12,78.1709
2017-09-13,78.393
2017-09-14,78.2368
2017-09-15,78.7977
2017-09-18,79.9148
2017-09-19,80.7912
2017-09-20,81.36
2017-09-21,81.7314
2017-09-22,81.5604
2017-09-25,80.9454
2017-09-26,80.5868
2017-09-27,81.859
2017-09-28,82.032
2017-09-29,82.143
2017-10-02,83.2875
2017-10-03,83.7217
2017-10-04,82.8749
2017-10-05,83.9909
2017-10-06,83.8426
2017-10-09,83.4015
2017-10-10,84.0253
2017-10-11,83.7738
2017-10-12,83.038
2017-10-13,82.924
2017-10-16,84.6383
2017-10-17,84.4487
2017-10-18,84.7661
2017-10-19,84.8712
2017-10-20,86.0787
2017-10-23,85.9371
2017-10-24,87.3008
2017-10-25,87.3892
2017-10-26,88.015
2017-10-27,88.0406
2017-10-30,87.7252
2017-10-31,87.0316
2017-11-01,87.3008
2017-11-02,87.8844
2017-11-03,87.7252
2017-11-06,87.1809
2017-11-07,85.4253
2017-11-08,84.4674
2017-11-09,84.4586
2017-11-10,84.3525
2017-11-13,84.6561
2017-11-14,84.1471
2017-11-15,84.9429
2017-11-16,85.1837
2017-11-17,84.8781
2017-11-20,85.6503
2017-11-21,85.5815
2017-11-22,85.3319
2017-11-24,85.051
2017-11-27,84.714
2017-11-28,87.68
2017-11-29,89.7352
2017-11-30,90.417
2017-12-01,90.645
2017-12-04,92.5225
2017-12-05,91.4536
2017-12-06,90.7698
2017-12-07,90.5006
2017-12-08,91.6363
2017-12-11,91.37
2017-12-12,92.4301
2017-12-13,91.2796
2017-12-14,90.535
2017-12-15,91.8102
2017-12-18,92.5323
2017-12-19,92.16
2017-12-20,91.8102
2017-12-21,93.2849
2017-12-22,92.94
2017-12-26,92.5863
2017-12-27,92.7543
2017-12-28,93.2455
2017-12-29,92.5126
2018-01-02,93.387
2018-01-03,93.4803
2018-01-04,94.8185
2018-01-05,94.1592
2018-01-08,94.339
2018-01-09,94.8283
2018-01-10,95.8755
2018-01-11,96.3795
2018-01-12,97.9691
2018-01-16,97.6282
2018-01-17,98.2638
2018-01-18,98.4898
2018-01-19,98.2835
2018-01-22,99.4235
2018-01-23,99.3253
2018-01-24,100.562
2018-01-25,100.592
2018-01-26,101.162
2018-01-29,101.024
2018-01-30,100.091
2018-01-31,100.562
2018-02-01,101.624
2018-02-02,99.3838
2018-02-05,94.6033
2018-02-06,97.4828
2018-02-07,98.146
2018-02-08,93.8173
2018-02-09,95.6829
2018-02-12,97.1802
2018-02-13,97.7824
2018-02-14,100.042
2018-02-15,100.454
2018-02-16,99.7377
2018-02-20,99.6782
2018-02-21,100.17
2018-02-22,99.9934
2018-02-23,102.007
2018-02-26,103.284
2018-02-27,102.056
2018-02-28,100.445
2018-03-01,98.6274
2018-03-02,98.5291
2018-03-05,100.062
2018-03-06,100.14
2018-03-07,99.7575
2018-03-08,99.7674
2018-03-09,102.656
2018-03-12,102.322
2018-03-13,101.094
2018-03-14,99.9636
2018-03-15,100.219
2018-03-16,100.396
2018-03-19,99.5702
2018-03-20,99.6683
2018-03-21,99.7674
2018-03-22,95.6161
2018-03-23,93.0422
2018-03-26,95.9257
2018-03-27,94.0521
2018-03-28,93.9205
2018-03-29,95.6349
2018-04-02,93.7898
2018-04-03,95.0847
2018-04-04,96.5239
2018-04-05,97.7923
2018-04-06,95.3283
2018-04-09,96.4945
2018-04-10,98.3424
2018-04-11,96.6693
2018-04-12,99.099
2018-04-13,96.3982
2018-04-16,96.3107
2018-04-17,96.3107
2018-04-18,95.5395
2018-04-19,97.6479
2018-04-20,97.414
2018-04-23,96.9405
2018-04-24,96.5043
2018-04-25,96.1379
2018-04-26,96.2253
2018-04-27,95.6161
2018-04-30,95.0847
2018-05-01,95.0847
2018-05-02,94.3095
2018-05-03,93.7329
2018-05-04,94.7635
2018-05-07,95.5867
2018-05-08,96.9985
2018-05-09,99.1281
2018-05-10,99.8853
2018-05-11,99.5018
2018-05-14,99.5315
2018-05-15,98.7748
2018-05-16,99.0694
2018-05-17,98.7158
2018-05-18,97.1311
2018-05-21,98.0084
2018-05-22,98.755
2018-05-23,98.3326
2018-05-24,97.2185
2018-05-25,96.7077
2018-05-29,92.5863
2018-05-30,94.6985
2018-05-31,93.5275
2018-06-01,94.7359
2018-06-04,94.7791
2018-06-05,94.2437
2018-06-06,96.4552
2018-06-07,96.8334
2018-06-08,97.1114
2018-06-11,96.8629
2018-06-12,96.3009
2018-06-13,96.128
2018-06-14,94.4147
2018-06-15,94.2909
2018-06-18,94.5571
2018-06-19,93.9863
2018-06-20,93.9765
2018-06-21,93.9667
2018-06-22,92.4213
2018-06-25,91.5882
2018-06-26,91.6461
2018-06-27,90.2274
2018-06-28,91.6992
2018-06-29,91.0674
2018-07-02,91.8288
2018-07-03,90.5516
2018-07-05,91.1422
2018-07-06,91.4438
2018-07-09,94.2633
2018-07-10,93.7063
2018-07-11,93.4901
2018-07-12,93.9028
2018-07-13,93.4617
2018-07-16,97.1802
2018-07-17,97.1016
2018-07-18,97.9986
2018-07-19,96.5613
2018-07-20,97.7923
2018-07-23,99.59
2018-07-24,100.327
2018-07-25,101.221
2018-07-26,100.916
2018-07-27,101.958
2018-07-30,102.577
2018-07-31,101.014
2018-08-01,101.634
2018-08-02,102.066
2018-08-03,102.891
2018-08-06,102.92
2018-08-07,103.304
2018-08-08,103.5
2018-08-09,102.714
2018-08-10,101.683
2018-08-13,100.072
2018-08-14,100.74
2018-08-15,99.9141
2018-08-16,100.848
2018-08-17,100.848
2018-08-20,100.71
2018-08-21,101.358
2018-08-22,101.034
2018-08-23,100.818
2018-08-24,100.769
2018-08-27,102.557
2018-08-28,102.056
2018-08-29,101.692
2018-08-30,101.231
2018-08-31,100.671
2018-09-04,101.192
2018-09-05,100.68
2018-09-06,100.278
2018-09-07,100.454
2018-09-10,99.924
2018-09-11,100.534
2018-09-12,99.3739
2018-09-13,99.7476
2018-09-14,99.7277
2018-09-17,100.052
2018-09-18,100.445
2018-09-19,103.353
2018-09-20,104.237
2018-09-21,103.559
2018-09-24,102.567
2018-09-25,102.282
2018-09-26,101.084
2018-09-27,100.612
2018-09-28,99.1678
2018-10-01,99.7277
2018-10-02,100.15
2018-10-03,101.103
2018-10-04,101.997
2018-10-05,101.428
2018-10-08,102.046
2018-10-09,101.358
2018-10-10,98.6274
2018-10-11,95.6829
2018-10-12,94.6407
2018-10-15,94.0905
2018-10-16,96.128
2018-10-17,97.1999
2018-10-18,95.6535
2018-10-19,95.4815
2018-10-22,94.1111
2018-10-23,93.1345
2018-10-24,91.4044
2018-10-25,92.7917
2018-10-26,91.5164
2018-10-29,92.7828
2018-10-30,94.4147
2018-10-31,96.4748
2018-11-01,96.4365
2018-11-02,95.907
2018-11-05,96.5436
2018-11-06,96.9788
2018-11-07,98.637200000000007
2018-11-08,99.4423
2018-11-09,98.48
2018-11-12,96.408
2018-11-13,96.969
2018-11-14,94.9893
2018-11-15,97.3846
2018-11-16,97.3266
2018-11-19,98.0772
2018-11-20,95.9738
2018-11-21,95.2458
2018-11-23,94.3665
2018-11-26,96.6792
2018-11-27,97.0918
2018-11-28,98.1754
2018-11-29,97.3846
2018-11-30,98.4014
2018-12-03,99.3343
2018-12-04,94.8951
2018-12-06,93.0795
2018-12-07,91.4044
2018-12-10,89.694
2018-12-11,88.8138
2018-12-12,89.3944
2018-12-13,89.4848
2018-12-14,88.745
2018-12-17,87.6122
2018-12-18,87.1976
2018-12-19,86.0905
2018-12-20,85.3467
2018-12-21,83.3288
2018-12-24,81.5338
2018-12-26,84.9135
2018-12-27,85.8674
2018-12-28,85.6837
2018-12-31,86.3831
2019-01-02,87.8804
2019-01-03,86.6297
2019-01-04,89.8286
2019-01-07,89.8797
2019-01-08,89.7186
2019-01-09,89.5653
2019-01-10,89.5574
2019-01-11,89.1272
2019-01-14,90.0448
2019-01-15,90.7079
2019-01-16,91.4339
2019-01-17,91.8102
2019-01-18,93.3104
2019-01-22,91.8288
2019-01-23,91.598
2019-01-24,91.655
2019-01-25,92.2326
2019-01-28,92.6708
2019-01-29,92.9213
2019-01-30,93.1434
2019-01-31,92.324
2019-02-01,92.6708
2019-02-04,92.995
2019-02-05,92.5863
2019-02-06,92.5421
2019-02-07,91.3347
2019-02-08,90.417
2019-02-11,89.9898
2019-02-12,91.5243
2019-02-13,91.9674
2019-02-14,91.37
2019-02-15,94.1592
2019-02-19,93.8271
2019-02-20,94.2722
2019-02-21,94.0807
2019-02-22,93.6778
2019-02-25,94.6505
2019-02-26,93.9303
2019-02-27,93.8075
2019-02-28,93.0982
2019-03-01,93.163
2019-03-04,92.94
2019-03-05,92.8663
2019-03-06,92.5225
2019-03-07,91.8554
2019-03-08,91.8917
2019-03-11,93.0893
2019-03-12,92.8103
2019-03-13,93.1257
2019-03-14,93.9765
2019-03-15,95.066
2019-03-18,95.626
2019-03-19,95.2645
2019-03-20,93.2455
2019-03-21,91.765
2019-03-22,88.9936
2019-03-25,88.2528
2019-03-26,89.136
2019-03-27,88.8324
2019-03-28,89.8463
2019-03-29,90.3012
2019-04-01,93.3497
2019-04-02,93.7898
2019-04-03,93.9765
2019-04-04,94.8951
2019-04-05,94.6701
2019-04-08,94.9795
2019-04-09,94.2633
2019-04-10,94.6985
2019-04-11,95.4815
2019-04-12,99.9735
2019-04-15,98.814
2019-04-16,99.8655
2019-04-17,102.744
2019-04-18,101.988
2019-04-22,102.125
2019-04-23,102.252
2019-04-24,102.076
2019-04-25,102.134
2019-04-26,102.901
2019-04-29,104.374
2019-04-30,104.316
2019-05-01,103.51
2019-05-02,103.746
2019-05-03,104.374
2019-05-06,103.442
2019-05-07,101.752
2019-05-08,101.231
2019-05-09,101.162
2019-05-10,101.152
2019-05-13,98.4014
2019-05-14,99.1678
2019-05-15,98.7748
2019-05-16,100.062
2019-05-17,99.5602
2019-05-20,100.082
2019-05-21,100.435
2019-05-22,99.6098
2019-05-23,97.6577
2019-05-24,98.6077
2019-05-28,97.5506
2019-05-29,97.2873
2019-05-30,96.2439
2019-05-31,95.2458
2019-06-03,95.6928
2019-06-04,98.637200000000007
2019-06-05,98.9908
2019-06-06,99.2173
2019-06-07,98.1263
2019-06-10,99.1876
2019-06-11,99.4919
2019-06-12,98.2344
2019-06-13,98.4702
2019-06-14,98.706
2019-06-17,98.1852
2019-06-18,99.5117
2019-06-19,98.7846
2019-06-20,99.0498
2019-06-21,98.3916
2019-06-24,97.6774
2019-06-25,96.8629
2019-06-26,97.5113
2019-06-27,97.8218
2019-06-28,100.484
2019-07-01,102.194
2019-07-02,102.292
2019-07-03,102.144
2019-07-05,102.734
2019-07-08,102.184
2019-07-09,102.606
2019-07-10,102.312
2019-07-11,103.304
2019-07-12,104.374
2019-07-15,103.117
2019-07-16,104.218
2019-07-17,103.196
2019-07-18,103.805
2019-07-19,102.783
2019-07-22,103.432
2019-07-23,105.338
2019-07-24,105.76
2019-07-25,104.758
2019-07-26,105.21
2019-07-29,104.896
2019-07-30,104.64
2019-07-31,105.013
2019-08-01,102.252
2019-08-02,102.243
2019-08-05,99.1975
2019-08-06,99.9735
2019-08-07,97.7923
2019-08-08,99.4621
2019-08-09,99.364
2019-08-12,97.5408
2019-08-13,98.9712
2019-08-14,94.8755
2019-08-15,95.2291
2019-08-16,97.5113
2019-08-19,98.4112
2019-08-20,97.1508
2019-08-21,97.4042
2019-08-22,98.4308
2019-08-23,95.9836
2019-08-26,96.746
2019-08-27,95.7223
2019-08-28,96.6792
2019-08-29,98.8632
2019-08-30,99.4621
2019-09-03,98.2934
2019-09-04,99.472
2019-09-05,101.712
2019-09-06,101.948
2019-09-09,104.463
2019-09-10,105.799
2019-09-11,106.104
2019-09-12,106.713
2019-09-13,108.835
2019-09-16,107.872
2019-09-17,107.342
2019-09-18,108.412
2019-09-19,108.069
2019-09-20,107.646
2019-09-23,107.626
2019-09-24,106.232
2019-09-25,106.801
2019-09-26,105.946
2019-09-27,106.566
2019-09-30,106.546
2019-10-01,104.6
2019-10-02,102.508
2019-10-03,102.38
2019-10-04,104.591
